Title,Description,Link,Date,StartDate,EndDate,Location
"Svetlejša prihodnost (95', drama komedija)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","nedelja, 7. april 2024",Sun Apr 07 2024 19:00:00 GMT+0200 (Central European Summer Time),Sun Apr 07 2024 19:30:00 GMT+0200 (Central European Summer Time),"Kino Delavski Dom Trbovlje
Trbovlje"
Amira Medunjanin,,"https://kosovelovdom.si/dogodki/amira-medunjanin/
https://dogodki.kulturnik.si/?where=Kosovelov%20dom%20Se%C5%BEana
https://dogodki.kulturnik.si/?where=Se%C5%BEana","ponedeljek, 8. april 2024",Mon Apr 08 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Kosovelov dom Sežana
Sežana"
Orto Fest: Torul / Masaž,,"https://www.facebook.com/events/941141884406855/
https://dogodki.kulturnik.si/?where=Orto%20Bar
https://dogodki.kulturnik.si/?where=Ljubljana","ponedeljek, 8. april 2024",Mon Apr 08 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Orto Bar
Ljubljana"
"Interesno območje (105', zgodovinska vojna drama)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","torek, 9. april 2024",Tue Apr 09 2024 00:00:00 GMT+0200 (Central European Summer Time),Wed Apr 10 2024 00:00:00 GMT+0200 (Central European Summer Time),"Kino Delavski Dom Trbovlje
Trbovlje"
Glasbeno kraljestvo živali,,"https://www.cd-cc.si/kultura/glasba/glasbeno-kraljestvo-zivali-0
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 09:00:00 GMT+0200 (Central European Summer Time),Tue Apr 09 2024 10:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
"Neskončni spomin (84', dokumentarni)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","torek, 9. april 2024",Tue Apr 09 2024 10:00:00 GMT+0200 (Central European Summer Time),Tue Apr 09 2024 10:30:00 GMT+0200 (Central European Summer Time),"Kino Delavski Dom Trbovlje
Trbovlje"
Glasbeno kraljestvo živali,,"https://www.mojekarte.si/si/glasbeno-kraljestvo-zivali/vstopnice-1181283.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 11:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Gallusova dvorana
Ljubljana"
"Dr. Svetlana Slapšak: Ženske Balkana: junakinje, svetnice, čarovnice, kultura vsakdanjika",,"https://www.cd-cc.si/kultura/literatura-in-humanistika/dr-svetlana-slapsak-zenske-balkana-junakinje-svetnice-carovnice
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 18:00:00 GMT+0200 (Central European Summer Time),Tue Apr 09 2024 20:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Simfonični orkester Akademije za glasbo Univerze v Ljubljani,,"https://www.cd-cc.si/kultura/glasba/simfonicni-orkester-akademije-za-glasbo-univerze-v-ljubljani-1
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 19:30:00 GMT+0200 (Central European Summer Time),Tue Apr 09 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Slovenija šteje,,"https://www.mojekarte.si/si/slovenija-steje/vstopnice-1181525.html
https://dogodki.kulturnik.si/?where=SMG%3A%20Zgornja%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SMG: Zgornja dvorana
Ljubljana"
Orto Fest 2024: Inmate / Metropolis,,"https://www.orto-bar.com/dogodki/koncerti/orto-fest-2024-inmate-metropolis/
https://dogodki.kulturnik.si/?where=Orto%20Bar
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Orto Bar
Ljubljana"
Nani Vazana,,"https://www.cd-cc.si/kultura/glasba/nani-vazana
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Nani Vazana,,"https://www.cd-cc.si/kultura/glasba/nani-vazana
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 20:00:00 GMT+0200 (Central European Summer Time),Tue Apr 09 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Klub CD
Ljubljana"
Borut Bučar,,"https://www.facebook.com/events/352411237440604/
https://dogodki.kulturnik.si/?where=Jazz%20Klub%20300%2C%20Ljubljana","torek, 9. april 2024",Tue Apr 09 2024 20:30:00 GMT+0200 (Central European Summer Time),,"Jazz Klub 300, Ljubljana"
Glasbeno kraljestvo živali,,"https://www.mojekarte.si/si/glasbeno-kraljestvo-zivali/vstopnice-1181285.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 10. april 2024",Wed Apr 10 2024 09:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Gallusova dvorana
Ljubljana"
