Title,Description,Link,Date,StartDate,EndDate,Location
Festival učilniških predstav Mlada Evropa IV,"V okviru projekta Mlada Evropa IV gledališke mreže ETC bomo aprila v Novi Gorici gostili festival novonapisanih učilniških predstav, kjer bo moč videti osem predstav iz sedmih držav, med drugim tudi eno v produkciji SNG Nova Gorica. Projekt je za svojo odličnost prejel evropsko nagrado Ars Explora. Festival bo trajal od torka, 16. aprila, do sobote, 20. aprila.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"Tuesday, 16. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
				"
Mednarodna konferenca mreže ETC v Novi Gorici,"Prva od dveh rednih letnih konferenc mreže European Theatre Convention v letu 2024 bo tokrat potekala v Novi Gorici. Člani mreže so direktorji, umetniški vodje in sodelavci, zadolženi za mednarodne aktivnosti iz večjih evropskih gledališč. Konferenca bo potekala tri dni od četrtka, 18. aprila, do sobote, 20. aprila. Organizator: SNG Nova Gorica in mreža European Theatre Convention (ETC).",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"Thursday, 18. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica
				"
"Larin abonma: koncert V dvoje: Nuška Drašček, Marko Hatlak","Karte: Eventim in 040 705 529, ","https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-19/2023091915393151/larin-abonma:-koncert-v-dvoje:-nuska-drascek,-marko-hatlak/","Friday, 19. April 2024",2024-04-19T19:30:00+01:00,,"

					Dvorana prve slovenske vlade Ajdovščina
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival učilniških predstav Mlada Evropa IV,"V okviru projekta Mlada Evropa IV gledališke mreže ETC bomo aprila v Novi Gorici gostili festival novonapisanih učilniških predstav, kjer bo moč videti osem predstav iz sedmih držav, med drugim tudi eno v produkciji SNG Nova Gorica. Projekt je za svojo odličnost prejel evropsko nagrado Ars Explora. Festival bo trajal od torka, 16. aprila, do sobote, 20. aprila.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"Tuesday, 16. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
				"
Mednarodna konferenca mreže ETC v Novi Gorici,"Prva od dveh rednih letnih konferenc mreže European Theatre Convention v letu 2024 bo tokrat potekala v Novi Gorici. Člani mreže so direktorji, umetniški vodje in sodelavci, zadolženi za mednarodne aktivnosti iz večjih evropskih gledališč. Konferenca bo potekala tri dni od četrtka, 18. aprila, do sobote, 20. aprila. Organizator: SNG Nova Gorica in mreža European Theatre Convention (ETC).",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"Thursday, 18. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica
				"
Spoznavanje goriškega medu,"Pridelava medu je v Gorici starodavna tradicija, ki se lahko pohvali z izredno kakovostnimi izdelki. Vodeni ogled lokalne čebelarske zadruge La Casa dell'Ape v Ločniku, v goriški občini, je priložnost za spoznavanje lokalne pridelave medu. Obiskovalci si bodo lahko ogledali čebelnjake, od blizu opazovali postopek nabiranja in poskusili različne vrste lokalnega medu. Izkušeni čebelarji bodo z veseljem podrobno predstavili postopke trajnostne pridelave in različne vrste medu.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-20/2024022910142404/spoznavanje-goriskega-medu/,"Saturday, 20. April 2024",2024-04-20T10:30:00+01:00,2024-04-20T12:30:00+01:00,"

					zbirno mesto: La casa dell\'Ape, Via Paolo Cicuta 1, Ločnik pri Gorici
				"
Koncert: Pelhan; ob izdaji 2. albuma,,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-20/2024030611241716/koncert:-pelhan;-ob-izdaji-2-albuma/,"Saturday, 20. April 2024",2024-04-20T19:00:00+01:00,,"

					MKC Hiša mladih Ajdovščina
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival oljčnega olja in vin,"Dogajanje se bo začelo v nedeljo, 21. aprila, ob 15.00 in trajalo vse do 21.00. Nadaljevalo se bo v ponedeljek, 22. aprila, od 15.00 do 20.00.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-21/2024030610450791/festival-oljcnega-olja-in-vin/,"Sunday, 21. April 2024 - Monday, 22. April 2024",,,"

					Kulturni dom Šempas
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival oljčnega olja in vin,"Dogajanje se bo začelo v nedeljo, 21. aprila, ob 15.00 in trajalo vse do 21.00. Nadaljevalo se bo v ponedeljek, 22. aprila, od 15.00 do 20.00.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-21/2024030610450791/festival-oljcnega-olja-in-vin/,"Sunday, 21. April 2024 - Monday, 22. April 2024",,,"

					Kulturni dom Šempas
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Predstavitev starodobnih vozil Miteleuropean Race,"To je vožnja z starodobnimi vozili, kjer imajo vozniki določene odseke cest s preizkušnjami točnosti. Morajo upoštevati vse cestnoprometne predpise in določene odseke prevoziti v določenem času. Dogodek traja tri dni.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024030709185999/predstavitev-starodobnih-vozil-miteleuropean-race/,"Thursday, 25. April 2024 - Saturday, 27. April 2024",,,
20. Turnir narodov v kategoriji starejših dečkov U15,"V letu 2024 bomo obeležili 20-letnico Turnirja narodov. Turnir je namenjen fantom 15 let starosti. Turnir istočasno poteka v treh državah (Slovenija, Italija, Avstrija). Na njem nastopajo reprezentance celotnega sveta. V Sloveniji se tekme odvijajo na nogometnih igriščih klubov soorganizatorjev. Turnir bo predvidoma potekal v času od 25. aprila do 1. maja.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"Thursday, 25. April 2024 - Wednesday, 01. May 2024",,,"

					Nogometna igrišča v regiji
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Predstavitev starodobnih vozil Miteleuropean Race,"To je vožnja z starodobnimi vozili, kjer imajo vozniki določene odseke cest s preizkušnjami točnosti. Morajo upoštevati vse cestnoprometne predpise in določene odseke prevoziti v določenem času. Dogodek traja tri dni.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024030709185999/predstavitev-starodobnih-vozil-miteleuropean-race/,"Thursday, 25. April 2024 - Saturday, 27. April 2024",,,
20. Turnir narodov v kategoriji starejših dečkov U15,"V letu 2024 bomo obeležili 20-letnico Turnirja narodov. Turnir je namenjen fantom 15 let starosti. Turnir istočasno poteka v treh državah (Slovenija, Italija, Avstrija). Na njem nastopajo reprezentance celotnega sveta. V Sloveniji se tekme odvijajo na nogometnih igriščih klubov soorganizatorjev. Turnir bo predvidoma potekal v času od 25. aprila do 1. maja.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"Thursday, 25. April 2024 - Wednesday, 01. May 2024",,,"

					Nogometna igrišča v regiji
				"
UTVV – Ultra Trail Vipava Valley,"Zahtevna gorska tekaška preizkušnja poteka v kategorijah: Emperor 170, Centurion 110, Gladiator 60, Legionar 30 in Asterix 15. Proge so speljane po obronkih Gore in Nanosa, na najvišje vrhove nad Vipavsko dolino ter po dolini in vipavskih gričih ter po mestu. Udeležite se lahko tudi netekmovalnega pohoda Obelix Hike & Wine. ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-26/2024011211470952/utvv-–-ultra-trail-vipava-valley/,"Friday, 26. April 2024 - Sunday, 28. April 2024",,,"

					Vipavska dolina
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Predstavitev starodobnih vozil Miteleuropean Race,"To je vožnja z starodobnimi vozili, kjer imajo vozniki določene odseke cest s preizkušnjami točnosti. Morajo upoštevati vse cestnoprometne predpise in določene odseke prevoziti v določenem času. Dogodek traja tri dni.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024030709185999/predstavitev-starodobnih-vozil-miteleuropean-race/,"Thursday, 25. April 2024 - Saturday, 27. April 2024",,,
20. Turnir narodov v kategoriji starejših dečkov U15,"V letu 2024 bomo obeležili 20-letnico Turnirja narodov. Turnir je namenjen fantom 15 let starosti. Turnir istočasno poteka v treh državah (Slovenija, Italija, Avstrija). Na njem nastopajo reprezentance celotnega sveta. V Sloveniji se tekme odvijajo na nogometnih igriščih klubov soorganizatorjev. Turnir bo predvidoma potekal v času od 25. aprila do 1. maja.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"Thursday, 25. April 2024 - Wednesday, 01. May 2024",,,"

					Nogometna igrišča v regiji
				"
