Title,Description,Link,Date,StartDate,EndDate,Location
Pomol okusov II,"
Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote.
 Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote. Pridružite se nam na Pomolu okusov v Izoli, kulinarični prireditvi na prostem, ki jo na severnem izolskem pomolu organiziramo večkrat letno. Dogodek poteka v idiličnem ambientu s pogledom na priljubljeni izolski plaži Svetilnik in Bele skale in vam na enem mestu ponuja izkušnjo lokalnih kulinaričnih specialitet. Vsak Pomol je malce drugačen, le sončni zahod je vedno krasen!
Tip: Festivali, Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                +386 5 640 10 50 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/46.2433,13.6594
https://www.visitizola.com/dogodki/pomol-okusov-ii","Saturday, 04. May 2024",,,"Izola, Severni izolski pomol"
Brda & Friends,"
 Na samem dogodku Brda&Friends bo sodelovalo približno 50+ vinskih hiš, tako iz Goriških Brd (Aljoša Sirk, Marjan Simčič, Klet Brda, Zalatel, Nebo, Čarga, Iaquin, Edi Simčič, Mulit, Valter Sirk, Ščurek, Danilo Mavrič, Zarova, Kristančič, Ronk, Jure Štekar, Šibav, Bregar, Atelier Kramar, Blažič, Domačija Bizjak, Erzetič, Zanut, Movia, Kristalvin, Kristian Keber, Emeran Reya, Jožko Mavrič, Prinčič, Dobuje, Peršolja, Berblut...), kot tudi vinske hiše z mednarodno udeležbo (Brkič (BIH), I'M Winery (Moldavia)...). Poleg samih vinskih hiš se bodo predstavljali tudi različni kulinarični ponudniki, s poudarkom na butičnih sirarjih (Fattoria Gortani...), ter seveda restavracije (Bistro Štorja, Termika Lijak, Marina Portorož, Georgie Bistro, Osteria Caramella...), ki bodo poskrbele za Vaše brbončice. Dogodek bo potekal v Vili Vipolže, dne 11.5.2024 ob 14.00 do 21.00, po samem dogodku pa sledi še zabava v Vili Vipolže z DJ Adriano Roj. Vstopnina na dogodek vključuje vinski kozarec, vse vinske in kulinarične degustacije, vsako uro pa se bo vam ena izmed sodelujočih restavracij predstavila, povedala nekaj o njihovi kulinarični filozofiji in obenem vam pripravila promocijske degustacijske jedi. Več dodatnih informacij o samem festivalu bomo objavili v prihajajočih dneh, v kolikor pa želite biti obveščeni o vseh novostih, nam le to napišite na elektronski naslov ali pa se oglasite osebno pri nas v Šmartnem. Pohitite z rezervacijo prenočitvenih kapacitet, saj vam pripravljamo vinski festival, katerega ni za zamuditi. EARLY BIRD VSTOPNICE SO ŽE NA VOLJO ZA 40€ (NAMESTO 60€) Brda&Friends     Za vse dodatne informacije smo vam na voljo na: E: info@vinotekabrda.si  T: 031 342 369   Veselimo se Vašega obiska!   
  Na samem dogodku Brda&Friends bo sodelovalo približno 50+ vinskih hiš, tako iz Goriških Brd (Aljoša Sirk, Marjan Simčič, Klet Brda, Zalatel, Nebo, Čarga, Iaquin, Edi Simčič, Mulit, Valter Sirk, Ščurek, Danilo Mavrič, Zarova, Kristančič, Ronk, Jure Štekar, Šibav, Bregar, Atelier Kramar, Blažič, Domačija Bizjak, Erzetič, Zanut, Movia, Kristalvin, Kristian Keber, Emeran Reya, Jožko Mavrič, Prinčič, Dobuje, Peršolja, Berblut...), kot tudi vinske hiše z mednarodno udeležbo (Brkič (BIH), I'M Winery (Moldavia)...). Poleg samih vinskih hiš se bodo predstavljali tudi različni kulinarični ponudniki, s poudarkom na butičnih sirarjih (Fattoria Gortani...), ter seveda restavracije (Bistro Štorja, Termika Lijak, Marina Portorož, Georgie Bistro, Osteria Caramella...), ki bodo poskrbele za Vaše brbončice. Dogodek bo potekal v Vili Vipolže, dne 11.5.2024 ob 14.00 do 21.00, po samem dogodku pa sledi še zabava v Vili Vipolže z DJ Adriano Roj. Vstopnina na dogodek vključuje vinski kozarec, vse vinske in kulinarične degustacije, vsako uro pa se bo vam ena izmed sodelujočih restavracij predstavila, povedala nekaj o njihovi kulinarični filozofiji in obenem vam pripravila promocijske degustacijske jedi. Več dodatnih informacij o samem festivalu bomo objavili v prihajajočih dneh, v kolikor pa želite biti obveščeni o vseh novostih, nam le to napišite na elektronski naslov ali pa se oglasite osebno pri nas v Šmartnem. Pohitite z rezervacijo prenočitvenih kapacitet, saj vam pripravljamo vinski festival, katerega ni za zamuditi. EARLY BIRD VSTOPNICE SO ŽE NA VOLJO ZA 40€ (NAMESTO 60€) Brda&Friends     Za vse dodatne informacije smo vam na voljo na: E: info@vinotekabrda.si  T: 031 342 369   Veselimo se Vašega obiska!     Na samem dogodku Brda&Friends bo sodelovalo približno 50+ vinskih hiš, tako iz Goriških Brd (Aljoša Sirk, Marjan Simčič, Klet Brda, Zalatel, Nebo, Čarga, Iaquin, Edi Simčič, Mulit, Valter Sirk, Ščurek, Danilo Mavrič, Zarova, Kristančič, Ronk, Jure Štekar, Šibav, Bregar, Atelier Kramar, Blažič, Domačija Bizjak, Erzetič, Zanut, Movia, Kristalvin, Kristian Keber, Emeran Reya, Jožko Mavrič, Prinčič, Dobuje, Peršolja, Berblut...), kot tudi vinske hiše z mednarodno udeležbo (Brkič (BIH), I'M Winery (Moldavia)...). Poleg samih vinskih hiš se bodo predstavljali tudi različni kulinarični ponudniki, s poudarkom na butičnih sirarjih (Fattoria Gortani...), ter seveda restavracije (Bistro Štorja, Termika Lijak, Marina Portorož, Georgie Bistro, Osteria Caramella...), ki bodo poskrbele za Vaše brbončice. Dogodek bo potekal v Vili Vipolže, dne 11.5.2024 ob 14.00 do 21.00, po samem dogodku pa sledi še zabava v Vili Vipolže z DJ Adriano Roj. Vstopnina na dogodek vključuje vinski kozarec, vse vinske in kulinarične degustacije, vsako uro pa se bo vam ena izmed sodelujočih restavracij predstavila, povedala nekaj o njihovi kulinarični filozofiji in obenem vam pripravila promocijske degustacijske jedi. Več dodatnih informacij o samem festivalu bomo objavili v prihajajočih dneh, v kolikor pa želite biti obveščeni o vseh novostih, nam le to napišite na elektronski naslov ali pa se oglasite osebno pri nas v Šmartnem. Pohitite z rezervacijo prenočitvenih kapacitet, saj vam pripravljamo vinski festival, katerega ni za zamuditi. EARLY BIRD VSTOPNICE SO ŽE NA VOLJO ZA 40€ (NAMESTO 60€) Brda&Friends     Za vse dodatne informacije smo vam na voljo na: E: info@vinotekabrda.si  T: 031 342 369   Veselimo se Vašega obiska!   
Tip: Gastronomske prireditve

","https://www.google.com/maps/dir/Current+Location/45.9717,13.5377
https://www.brda.si/dogodki/1707301159/2024020615234931/Brda%20&%20Friends%20/","Saturday, 11. May 2024",,,"Vipolže, Vila Vipolže"
Gorskokolesarski maraton MTB Slavnik,"
Pobočja Slavnika bodo postregla z že 6. edicijo enega največjih in bolje organiziranih gorskokolesarskih maratonov pri nas. MTB Slavnik bo letos v nedeljo, 12. maja 2024, z izhodiščem na znanem prizorišču pri vaškem domu v Hrpeljah.
 Pobočja Slavnika bodo postregla z že 6. edicijo enega največjih in bolje organiziranih gorskokolesarskih maratonov pri nas. MTB Slavnik bo letos v nedeljo, 12. maja 2024, z izhodiščem na znanem prizorišču pri vaškem domu v Hrpeljah. Lanskoletni dogodek je bil prilagojen zaradi vremena, vendar to ni ustavilo preko 350 udeležencev, ki so se podali na gorskokolesarsko poslastico po pobočjih Slavnika. Razgibane trase in dobra organizacija niso pustili nikogar ravnodušnega. Tudi letos organizator pripravlja 3 trase - 29, 44 in 66 km za različne okuse in stopnje pripravljenosti, tradicionalno pa so dobrodošli  tudi udeleženci z električnimi kolesi, ki imajo svojo kategorijo. Novost bo družinska trasa Lisička in poligon za mini maraton, ki bo letos še posebej razgiban in zanimiv. Zgodba MTB Slavnika ni zgolj športna, ampak je tudi turistično obarvana. Poudarek je namreč na promociji okolja in lokalnih ponudnikov, ki na osrednjem prizorišču ponujajo pestro dogajanje tudi za spremljevalce udeležencev in ostale obiskovalce. Poleg glasbe, podelitve in nastopov lokalnih skupin bo zadišalo po tradicionalnih dobrotah iz kotlov lokalnih društev iz Občine Hrpelje-Kozina, ki jih bodo okušali tudi udeleženci ob prihodu v cilj. Dejansko se dogajanje prične že dan prej, v Hotelu Admiral, kjer bo potekalo druženje udeležencev ob zgodnjem prevzemu startnih številk.
Tip: Športne prireditve
Kontakt: Kolesarsko društvo Raketa                                                                info@drustvo-raketa.com
","https://www.google.com/maps/dir/Current+Location/45.6034,13.9444
https://www.mtbslavnik.si/","Sunday, 12. May 2024",,,Hrpelje
Dnevi domačih pedočev,"
Kulinarični dnevi v izbranih gostilnah in restavracijah.
 Kulinarični dnevi v izbranih gostilnah in restavracijah. Dnevi domačih pedočev so najbolj priljubljeni kulinarični dnevi v Izoli. Takrat izolske gostilne in restavracije preplavi vonj po najbolj priljubljenih školjkah, ki jih običajno uživamo na buzaro. Na Dnevih domačih pedočev boste imeli priložnost preizkusiti tudi druge zanimive jedi, ki jih bodo za vas skuhali izolski chefi.
Tip: Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                05 640 10 50 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/45.537,13.6594
https://www.visitizola.com/dogodki/kulinaricni-dnevi-v-izbranih-gostilnah-in-restavracijah-dnevi-domacih-pedocev","Friday, 17. May 2024 - Sunday, 02. June 2024",,,"Izola, Izolske gostilne in restavracije"
Salon Sauvignon 2024," 
Tip: Gastronomske prireditve
Kontakt: 041 328 488 ars.vino18@gmail.com
","https://www.google.com/maps/dir/Current+Location/46.4209,15.8644
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/salon-sauvignon-2024/","Saturday, 18. May 2024",,,"Ptuj, Dominikanski samostan Ptuj"
Kočevsko Outdoor Festival,"
Pridruži se nam na najbolj divjem trail dogodku, ki bo od 31. maja do 2. junija v Kočevju! 5 razdalj in bogato festivalsko dogajanje!
 Pridruži se nam na najbolj divjem trail dogodku, ki bo od 31. maja do 2. junija v Kočevju! 5 razdalj in bogato festivalsko dogajanje! Razdalje: 5, 10, 15, 30, 60 km Slovenija je znana po gozdovih, a na Kočevskem so rekorderji: najbolj gozdnato pokrajino v državi pokriva kar 91% vseh površin. In pod to zeleno »streho« so speljane trase za tekače, ki so pripravljeni sprejeti drugačen izziv. Kočevski gozdovi so namreč kraljestvo rjavega medveda, zato ne bodite presenečeni, če boste naleteli na njegove sledi. Medvedje šape so tudi označba dobro znane Roške poti, ki se je tekaške trase večkrat dotaknejo. Konec teka je osvežujoč, saj je cilj ob rudniškem jezeru
Tip: Športne prireditve
Kontakt: JATrail, tekaška doživetja in organizacija dogodkov, d. o. o.                                00386 (0)41 248 612 kocevsko@trailrun.si
","https://www.google.com/maps/dir/Current+Location/45.6487,14.8703
https://kocevsko-outdoor.si/","Friday, 31. May 2024 - Sunday, 02. June 2024",,,"Kočevje, Kočevsko jezero"
22. Poli maraton,"
Poli maraton je največja rekreativna kolesarska prireditev v Sloveniji in širše, kjer nista pomembna čas in hitrost. Hkrati pa je je to največji piknik, kjer Perutnina Ptuj razvaja s kulinaričnimi dobrotami.
 Poli maraton je največja rekreativna kolesarska prireditev v Sloveniji in širše, kjer nista pomembna čas in hitrost. Hkrati pa je je to največji piknik, kjer Perutnina Ptuj razvaja s kulinaričnimi dobrotami. Priljubljeni kolesarski maraton na Ptuj privabi kolesarske navdušence vseh generacij in kolesarskih form. Maraton pod okriljem Kolesarskega kluba Perutnina Ptuj in Perutnine Ptuj predstavlja najbolj množičen rekreativen kolesarski dogodek v Sloveniji, saj se ga udeleži tudi do 4.000 kolesarjev. Udeleženci lahko izbirajo med tremi dolžinami kolesarskih prog: 2 km (Poli Snack – za najmlajše), 21,2 km (Mini Poli) in 52 km (Maxi Poli).
Tip: Športne prireditve
Kontakt: Kolesarski klub Perutnina Ptuj                                +386 2 778 67 01 info@cyclingpp.com
","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://www.madaboutpoli.com/si/sl/poli-maraton/","Saturday, 01. June 2024",,,Ptuj
59. Festival Borštnikovo srečanje,"
Festival Borštnikovo srečanje je osrednji, najstarejši in najuglednejši gledališki festival v Sloveniji.
 Festival Borštnikovo srečanje je osrednji, najstarejši in najuglednejši gledališki festival v Sloveniji. Festival, ki poteka v prvi polovici junija v Slovenskem narodnem gledališču Maribor, postreže z najboljšimi predstavami slovenskih gledališč. Ob koncu festivala strokovna žirija podeli nagrade za dosežke na več področjih gledališke ustvarjalnosti – najuglednejša med njimi je Borštnikov prstan, nagrada za izjemen igralski opus.
Tip: Kulturne prireditve

",https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/5925-59-festival-borstnikovo-srecanje,"Monday, 03. June 2024 - Sunday, 16. June 2024",,,"Maribor, Slovensko narodno gledališče Maribor"
43. Maraton Franja BTC City Ljubljana,"
Maraton Franja je s svojo izbiro kolesarskih prog namenjen vsakomur, tako najboljšim kolesarjem kot tudi povprečnim rekreativcem in družinam.
 Maraton Franja je s svojo izbiro kolesarskih prog namenjen vsakomur, tako najboljšim kolesarjem kot tudi povprečnim rekreativcem in družinam. Trase tekmovanja: Kronometer Ljubljana-Domžale-Ljubljana (21,2 km) Več o programu si lahko preberete na povezavi.
Tip: Športne prireditve

","https://www.google.com/maps/dir/Current+Location/46.0672,14.5417
https://www.franja.org/domov.html","Friday, 07. June 2024 - Sunday, 09. June 2024",,,Ljubljana
Pomol okusov III,"
Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote.
 Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote. Pridružite se nam na Pomolu okusov v Izoli, kulinarični prireditvi na prostem, ki jo na severnem izolskem pomolu organiziramo večkrat letno. Dogodek poteka v idiličnem ambientu s pogledom na priljubljeni izolski plaži Svetilnik in Bele skale in vam na enem mestu ponuja izkušnjo lokalnih kulinaričnih specialitet. Vsak Pomol je malce drugačen, le sončni zahod je vedno krasen!
Tip: Festivali, Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                +386 5 640 10 50 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/45.5393,13.6558
https://www.visitizola.com/dogodki/pomol-okusov-iii","Saturday, 08. June 2024",,,"Izola, Severni izolski pomol"
Podbrdo Trail Running Festival,"
Tekaški dogodek z dolgo brado bo leta 2024 na sporedu že triindvajsetič. 
 Tekaški dogodek z dolgo brado bo leta 2024 na sporedu že triindvajsetič.  Razdalje: 10, 20, 42, 70, 103 km Tekaški dogodek z dolgo brado bo leta 2024 na sporedu že triindvajsetič. Med drugim so se v klancih okrog Baške grape skusili tudi tekmovalci svetovnega prvenstva. In če veste, v kako ozko dolino je porinjeno naselje Podbrdo in kakšne gore jo obkrožajo, se ne boste čudili, da 103-kilometrski tek vsebuje več kot 6.500 metrov vzponov in prav toliko spustov. Poleg najbolj zahtevne trase lahko izberete tudi krajše, ki pa vas kljub temu ne bodo prikrajšale za užitke v prvinski naravi.
Tip: Športne prireditve
Kontakt: 040 202 449 info@ptrf.si
","https://www.google.com/maps/dir/Current+Location/46.2138,13.9728
https://www.ptrf.si/","Friday, 14. June 2024 - Sunday, 16. June 2024",,,Podbrdo
42. festival idrijske čipke,"
Festival idrijske čipke s spoštovanjem do bogate tradicije ročno klekljanih čipk ohranja njihovo zgodovinsko izročilo ter hkrati spodbuja inovativnost pri oblikovanju in uporabi klekljanih mojstrovin.
 Festival idrijske čipke s spoštovanjem do bogate tradicije ročno klekljanih čipk ohranja njihovo zgodovinsko izročilo ter hkrati spodbuja inovativnost pri oblikovanju in uporabi klekljanih mojstrovin. Idrija se v času junijskega festivala prelevi v živahno čipkarsko središče, kjer se izmenjujejo znanja o tej prefinjeni spretnosti, prenašajo izkušnje na nove generacije in tkejo močna prijateljstva, ki kakor tisočere nevidne niti povezujejo ljudi širom sveta. Festival je skozi leta postal eden glavnih promotorjev destinacije Idrija, ki jo s ponosom imenujemo biser UNESCO dediščine, kamor je klekljanje na slovenskem kot nesnovna dediščina umeščeno.
Tip: Festivali, Kulturne prireditve, Etnološke prireditve
Kontakt: Zavod za turizem Idrija                                05 37 34 078 valerija.bozic@visit-idrija.si
","https://www.google.com/maps/dir/Current+Location/46.05,14.0273
https://www.festivalidrijskecipke.si/","Friday, 14. June 2024 - Sunday, 16. June 2024",,,Idrija
